訂單號,訂單序號,品號,品名,規格,訂單數量,單價,訂單金額,匯率,結案碼,客戶代號,客戶簡稱,型態別,通路別
202003019  ,0001,6100035-H-C01,軸封基本維修(統包),AXS0030W/AL1240,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003020  ,0001,6100035-H-C01,軸封基本維修(統包),AXS0030W/AL1240,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003021  ,0001,6100035-H-C01,軸封基本維修(統包),AXS0030W/AL1240,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003022  ,0001,6100035-H-C01,軸封基本維修(統包),AXS0030W/AL1240,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003023  ,0001,6100035-H-C01,軸封基本維修(統包),AXS0030W/AL1240,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003024  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,Y,F0076,聯毅,202,101
202003025  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,Y,F0076,聯毅,202,101
202003026  ,0001,6100291-C-C13,軸封基本維修+中軸導磁環,BXC0750C/22-354675-00A,1.0,71500.0,71500.0,1.0,N,F0076,聯毅,202,101
202003027  ,0001,6100037-M-C01,軸封基本維修+軸心+機械式測漏檢知,AXS0030W/AL2710,2.0,24600.0,49200.0,1.0,N,F0067,AUOL6B,201,102
202003028  ,0001,6100103-A-C01,軸封基本維修,AXS0030W/XXS0030WMR00001,1.0,10000.0,10000.0,1.0,Y,F0092,凌巨,201,102
202003029  ,0001,6100140-A-C02,軸封基本維修,XXH0100W/AL1350,1.0,1187500.0,1187500.0,1.0,Y,F0015,AGS-台灣,202,102
202003030  ,0001,6100122-E-C01,軸封基本維修(統包),AXS0030W/AL2720,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003031  ,0001,6100170-F-C02,軸封基本維修(統包),AXS0030C/XXS0030CMR00002,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003032  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003033  ,0001,6100034-E-C01,軸封基本維修(統包),AXS0030C/AL1230,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003034  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003035  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003036  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003037  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003038  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003039  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003040  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003041  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003042  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,9.0,9100.0,142200.0,1.0,Y,F0070,AUOL6A,201,102
202003042  ,0002,6100261-A-C01,軸封基本維修,XXS0030W/AL0019,1.0,9100.0,142200.0,1.0,Y,F0070,AUOL6A,201,102
202003042  ,0003,311000807,軸心,(SUS420)X280G010,8.0,6400.0,142200.0,1.0,Y,F0070,AUOL6A,201,102
202003043  ,0001,6100037-M-C01,軸封基本維修+軸心+機械式測漏檢知,AXS0030W/AL2710,5.0,22500.0,112500.0,1.0,N,F0073,AUOL7A,201,102
202003044  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,1.0,9100.0,51900.0,1.0,N,F0070,AUOL6A,201,102
202003044  ,0002,6100134-A-C01,軸封基本維修,AXS0030W/XXS0030WMR00002,3.0,9100.0,51900.0,1.0,N,F0070,AUOL6A,201,102
202003044  ,0003,6100261-A-C01,軸封基本維修,XXS0030W/AL0019,1.0,9100.0,51900.0,1.0,N,F0070,AUOL6A,201,102
202003044  ,0004,311000807,軸心,(SUS420)X280G010,1.0,6400.0,51900.0,1.0,N,F0070,AUOL6A,201,102
202003045  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,Y,F0076,聯毅,202,101
202003046  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,Y,F0076,聯毅,202,101
202003047  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,6.0,9100.0,135000.0,1.0,Y,F0075,AUOL8A,201,102
202003047  ,0002,311000807,軸心,(SUS420)X280G010,3.0,6400.0,135000.0,1.0,Y,F0075,AUOL8A,201,102
202003047  ,0003,8500003,軸心+測漏檢知,(SUS)AL2710,9.0,6800.0,135000.0,1.0,Y,F0075,AUOL8A,201,102
202003048  ,0001,6100319-A-C13,軸封基本維修,DXS0030W/DXS0030WMR00001,1.0,14000.0,14000.0,1.0,N,F0070,AUOL6A,201,102
202003049  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,Y,F0076,聯毅,202,101
202003050  ,0001,6100037-I-C01,軸封基本維修(統包),AXS0030W/AL2710,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003051  ,0001,6100034-E-C01,軸封基本維修(統包),AXS0030C/AL1230,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202003052  ,0001,6100316-A-C13,軸封基本維修,NA/SK1100G 343003,1.0,798000.0,798000.0,1.0,N,P0063,AUOL5A,201,102
202004001  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,Y,F0076,聯毅,202,101
202004002  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,Y,F0076,聯毅,202,101
202004003  ,0001,6100037-I-C01,軸封基本維修(統包),AXS0030W/AL2710,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202004004  ,0001,6100037-I-C01,軸封基本維修(統包),AXS0030W/AL2710,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202004005  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,6.0,9100.0,54600.0,1.0,N,F0070,AUOL6A,201,102
202004006  ,0001,6100203-E-C01,軸封基本維修+內導磁環+外導磁環,AXC0176A / 68900E,1.0,0.0,0.0,1.0,N,F0014,INX-T1,201,102
202004006  ,0002,6100203-E-C01,軸封基本維修+內導磁環+外導磁環,AXC0176A / 68900E,1.0,0.0,0.0,1.0,N,F0014,INX-T1,201,102
202004007  ,0001,6100133-J-C01,軸封基本維修(統包),AXS0020W/XXS0020WMR00001,1.0,35000.0,105000.0,1.0,N,S0015,新唐,201,101
202004007  ,0002,6100133-M-C01,軸封基本維修(改裝)+導磁環,AXS0020W/XXS0020WMR00001,1.0,0.0,105000.0,1.0,N,S0015,新唐,201,101
202004007  ,0003,6100133-J-C01,軸封基本維修(統包),AXS0020W/XXS0020WMR00001,1.0,35000.0,105000.0,1.0,N,S0015,新唐,201,101
202004007  ,0004,6100133-J-C01,軸封基本維修(統包),AXS0020W/XXS0020WMR00001,1.0,35000.0,105000.0,1.0,N,S0015,新唐,201,101
202004008  ,0001,6100036-A-C01,軸封基本維修,AXS0030W/AL1260,1.0,10000.0,10000.0,1.0,N,F0092,凌巨,201,102
202004009  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,N,F0076,聯毅,202,101
202004010  ,0001,6100122-E-C01,軸封基本維修(統包),AXS0030W/AL2720,1.0,14000.0,14000.0,1.0,Y,F0015,AGS-台灣,202,102
202004011  ,0001,6100037-I-C01,軸封基本維修(統包),AXS0030W/AL2710,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
202004012  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,N,F0076,聯毅,202,101
202004013  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,N,F0076,聯毅,202,101
202004014  ,0001,6100037-M-C01,軸封基本維修+軸心+機械式測漏檢知,AXS0030W/AL2710,2.0,22500.0,45000.0,1.0,N,F0073,AUOL7A,201,102
202004014  ,0002,311000807,軸心,(SUS420)X280G010,2.0,0.0,45000.0,1.0,y,F0073,AUOL7A,201,102
202004015  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,N,F0076,聯毅,202,101
202004016  ,0001,6100125-H-C01,軸封維修(統包)+改裝測漏檢知(依拆解評估是否增加一顆6006zz軸承),AXS0030W/AL3851,1.0,25000.0,50000.0,1.0,N,F0088,恆顥,201,102
202004016  ,0002,6100125-H-C01,軸封維修(統包)+改裝測漏檢知(依拆解評估是否增加一顆6006zz軸承),AXS0030W/AL3851,1.0,25000.0,50000.0,1.0,N,F0088,恆顥,201,102
202004017  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,N,F0076,聯毅,202,101
202004018  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
202004019  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
202004020  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
202004021  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
202004022  ,0001,6100037-I-C01,軸封基本維修(統包),AXS0030W/AL2710,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
202004023  ,0001,6100037-I-C01,軸封基本維修(統包),AXS0030W/AL2710,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
202004024  ,0004,6100133-J-C01,軸封基本維修(統包),AXS0020W/XXS0020WMR00001,1.0,35000.0,70000.0,1.0,N,S0015,新唐,201,101
202004024  ,0005,6100133-J-C01,軸封基本維修(統包),AXS0020W/XXS0020WMR00001,1.0,35000.0,70000.0,1.0,N,S0015,新唐,201,101
202004025  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,31500.0,1.0,N,F0076,聯毅,202,101
202004026  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,63000.0,1.0,N,F0076,聯毅,202,101
202004026  ,0002,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,31500.0,63000.0,1.0,N,F0076,聯毅,202,101
202004027  ,0001,6100116-C-F02,軸封基本維修+導磁環,BCM0500C/50-103318G、H,1.0,13000.0,13000.0,1.0,N,F0100,凌巨八德廠,201,102
202004028  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
202004029  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
202004030  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
202004031  ,0001,6100036-E-C01,軸封基本維修(統包),AXS0030W/AL1260,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
202004032  ,0001,6100034-E-C01,軸封基本維修(統包),AXS0030C/AL1230,1.0,14000.0,14000.0,1.0,N,F0015,AGS-台灣,202,102
201501001  ,0002,6100063-G-000,軸封拆解評估,BXS2000W/52-121187B,1.0,0.0,0.0,1.0,Y,S0011,力積電,201,101
201501002  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,1.0,0.0,0.0,1.0,y,O0002,貫旭,202,107
201501003  ,0001,6100158-G-000,軸封拆解評估,AXS0025C/50738Z,1.0,0.0,0.0,1.0,y,F0009,INX-4,201,102
201501004  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,3.0,0.0,0.0,1.0,y,F0070,AUOL6A,201,102
201501004  ,0002,6100127-G-000,軸封拆解評估,AXS0030W/52-132565J,1.0,0.0,0.0,1.0,y,F0070,AUOL6A,201,102
201501005  ,0001,6100056-G-000,軸封拆解評估,AXS0020W/46920Z,1.0,0.0,0.0,1.0,y,O0002,貫旭,202,107
201501006  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201501007  ,0001,6100039-G-000,軸封拆解評估,AXC0134C/W-X00539,1.0,0.0,0.0,1.0,y,F0081,業實,202,102
201501008  ,0001,6100161-G-000,軸封拆解評估,AXH0075C/52-131471A,1.0,0.0,0.0,1.0,y,F0081,業實,202,102
201501009  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,1.0,0.0,0.0,1.0,y,F0011,INX-6,201,102
201501010  ,0001,6100103-G-000,軸封拆解評估,AXS0030W/XXS0030WMR00001,2.0,0.0,0.0,31.9,y,F0002,AMAT,202,102
201501011  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,1.0,0.0,0.0,1.0,y,O0002,貫旭,202,107
201501012  ,0001,6100127-G-000,軸封拆解評估,AXS0030W/52-132565J,3.0,0.0,0.0,1.0,y,F0070,AUOL6A,201,102
201501013  ,0001,6100125-G-000,軸封拆解評估,AXS0030W/AL3851,2.0,0.0,0.0,1.0,y,F0008,INX-C3,201,102
201501014  ,0001,6100109-G-000,軸封拆解評估,AXS0025C/53782Z,1.0,0.0,0.0,1.0,y,F0009,INX-4,201,102
201501015  ,0001,6100151-G-000,軸封拆解評估,ACH0050C/Z0805,1.0,0.0,0.0,1.0,Y,O0037,諾華,202,101
201501015  ,0002,6100152-G-000,軸封拆解評估,ACH0050C/NA,1.0,0.0,0.0,1.0,y,O0037,諾華,202,101
201501015  ,0003,6100153-G-000,軸封拆解評估,BCH2000C/51-118443Z,1.0,0.0,0.0,1.0,Y,O0037,諾華,202,101
201501015  ,0004,6100162-G-000,軸封拆解評估,ACH0050C/19S4009/AV110920,1.0,0.0,0.0,1.0,y,O0037,諾華,202,101
201501016  ,0001,6100056-G-000,軸封拆解評估,AXS0020W/46920Z,1.0,0.0,0.0,1.0,y,O0002,貫旭,202,107
201501017  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201501018  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201501019  ,0001,6100163-G-000,軸封拆解評估,AXH0075C/52-121609A,1.0,0.0,0.0,1.0,y,F0094,AUOL3C,201,102
201502001  ,0001,6100056-G-000,軸封拆解評估,AXS0020W/46920Z,1.0,0.0,0.0,1.0,y,O0002,貫旭,202,107
201502002  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201502003  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,1.0,0.0,0.0,1.0,y,O0021,鴻久科技,202,107
201502004  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,2.0,0.0,0.0,1.0,y,F0067,AUOL6B,201,102
201502004  ,0002,6100127-G-000,軸封拆解評估,AXS0030W/52-132565J,1.0,0.0,0.0,1.0,y,F0067,AUOL6B,201,102
201502005  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201502006  ,0001,6100164-G-000,軸封拆解評估,AXH0040C/21602E,1.0,0.0,0.0,1.0,y,S0011,力積電,201,101
201502007  ,0001,6100063-G-000,軸封拆解評估,BXS2000W/52-121187B,1.0,0.0,0.0,1.0,y,S0011,力積電,201,101
201502008  ,0001,6100125-G-000,軸封拆解評估,AXS0030W/AL3851,2.0,0.0,0.0,1.0,y,F0008,INX-C3,201,102
201502009  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,3.0,0.0,0.0,1.0,y,F0012,INX-7,201,102
201502010  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,6.0,0.0,0.0,1.0,y,F0075,AUOL8A,201,102
201502010  ,0002,6100122-G-000,軸封拆解評估,AXS0030W/AL2720,1.0,0.0,0.0,1.0,y,F0075,AUOL8A,201,102
201502011  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,2.0,0.0,0.0,1.0,y,F0012,INX-7,201,102
201502012  ,0001,6100111-G-000,軸封拆解評估,AXH0075C/67767Z,1.0,0.0,0.0,1.0,y,F0006,INX-2,201,102
201502013  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201502014  ,0001,6100056-G-000,軸封拆解評估,AXS0020W/46920Z,2.0,0.0,0.0,1.0,y,O0002,貫旭,202,107
201502015  ,0001,6100078-G-000,軸封拆解評估,AXS0020W/AL3560,19.0,0.0,0.0,1.0,y,P0001,新能,201,104
201503001  ,0001,6100020-G-000,軸封拆解評估,XXS0020W/202H/209H/402H/405Y/412H/701SS/706HS,1.0,0.0,0.0,1.0,Y,S0015,新唐,201,101
201503002  ,0001,6100090-G-000,軸封拆解評估,AXS0030W/AL2290,2.0,0.0,0.0,1.0,y,F0067,AUOL6B,201,102
201503003  ,0001,6100056-G-000,軸封拆解評估,AXS0020W/46920Z,1.0,0.0,0.0,1.0,y,O0002,貫旭,202,107
201503004  ,0001,6100012-G-000,軸封拆解評估,AXS0000C/52-120760D/MTR-5,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201503005  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,4.0,0.0,0.0,1.0,y,F0011,INX-6,201,102
201503006  ,0001,6100165-G-000,軸封拆解評估,AFM0069W/FF220-H60TUIW(550/04),1.0,0.0,0.0,1.0,y,O0047,瀚笙科技,203,107
201503007  ,0001,6100166-G-000,軸封拆解評估,AXM0010C/V760101,1.0,0.0,0.0,1.0,y,P0064,新世紀,201,102
201503008  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201503009  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201503010  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,1.0,0.0,0.0,1.0,y,F0012,INX-7,201,102
201503011  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,4.0,0.0,0.0,1.0,y,F0073,AUOL7A,201,102
201503012  ,0001,6100167-G-000,軸封拆解評估,AXS0100W/150030,1.0,0.0,0.0,1.0,Y,O0048,漢辰,202,101
201503012  ,0002,6100168-G-000,軸封拆解評估,AXS0100W/AFS270-04/D190S.040,1.0,0.0,0.0,1.0,Y,O0048,漢辰,202,101
201504001  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,4.0,0.0,0.0,1.0,y,F0012,INX-7,201,102
201504002  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,4.0,0.0,0.0,1.0,y,F0011,INX-6,201,102
201504003  ,0001,6100124-G-000,軸封拆解評估,AXS0030C/52-132564,2.0,0.0,0.0,1.0,y,F0073,AUOL7A,201,102
201504004  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,1.0,0.0,0.0,1.0,y,O0002,貫旭,202,107
201504005  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,1.0,0.0,0.0,1.0,y,O0002,貫旭,202,107
201504006  ,0001,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,2.0,0.0,0.0,1.0,y,S0015,新唐,201,101
201504007  ,0001,6100039-G-000,軸封拆解評估,AXC0134C/W-X00539,1.0,0.0,0.0,1.0,y,F0065,AUOL4A,201,102
201504008  ,0001,6100169-G-000,軸封拆解評估,XXH0100W/AL1340,1.0,0.0,0.0,1.0,y,F0014,INX-T1,201,102
201504009  ,0001,6100039-G-000,軸封拆解評估,AXC0134C/W-X00539,1.0,0.0,0.0,1.0,y,F0081,業實,202,102
201504010  ,0001,6100111-G-000,軸封拆解評估,AXH0075C/67767Z,1.0,0.0,0.0,1.0,y,F0006,INX-2,201,102
201504011  ,0001,6100114-G-000,軸封拆解評估,AXS0030C/AL2040,2.0,0.0,0.0,1.0,y,F0012,INX-7,201,102
201504012  ,0001,6100012-G-000,軸封拆解評估,AXS0000C/52-120760D/MTR-5,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201504013  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,4.0,0.0,0.0,1.0,y,F0070,AUOL6A,201,102
201504013  ,0002,6100124-G-000,軸封拆解評估,AXS0030C/52-132564,3.0,0.0,0.0,1.0,y,F0070,AUOL6A,201,102
201504014  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,5.0,0.0,0.0,1.0,y,F0011,INX-6,201,102
201504015  ,0001,6100039-G-000,軸封拆解評估,AXC0134C/W-X00539,1.0,0.0,0.0,1.0,Y,F0065,AUOL4A,201,102
201505001  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201505002  ,0001,6100170-G-000,軸封拆解評估,AXS0030C/XXS0030CMR00002,4.0,0.0,0.0,30.79,y,F0001,AMAT,202,102
201505003  ,0001,6100171-G-000,軸封拆解評估,AXT/42610B,1.0,0.0,0.0,1.0,y,O0056,亮雲科技,202,107
201505004  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,1.0,0.0,0.0,1.0,y,F0012,INX-7,201,102
201505005  ,0001,6100163-G-000,軸封拆解評估,AXH0075C/52-121609A,1.0,0.0,0.0,1.0,y,F0006,INX-2,201,102
201505006  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,4.0,0.0,0.0,1.0,y,F0011,INX-6,201,102
201505006  ,0002,6100122-G-000,軸封拆解評估,AXS0030W/AL2720,1.0,0.0,0.0,1.0,y,F0011,INX-6,201,102
201505007  ,0001,6100039-G-000,軸封拆解評估,AXC0134C/W-X00539,1.0,0.0,0.0,1.0,y,F0065,AUOL4A,201,102
201505008  ,0001,6100047-G-000,軸封拆解評估,AXS0006C/32030A 41937K,2.0,0.0,0.0,1.0,y,S0015,新唐,201,101
201505009  ,0001,6100122-G-000,軸封拆解評估,AXS0030W/AL2720,1.0,0.0,0.0,1.0,y,F0012,INX-7,201,102
201505010  ,0001,6100172-G-000,軸封拆解評估,BXS3156A/1188490,1.0,0.0,0.0,1.0,y,O0055,旭騰,203,107
201505011  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,1.0,0.0,0.0,1.0,N,O0002,貫旭,202,107
201505012  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,1.0,0.0,0.0,1.0,y,O0002,貫旭,202,107
201505013  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,1.0,0.0,0.0,1.0,y,F0073,AUOL7A,201,102
201505014  ,0001,6100127-G-000,軸封拆解評估,AXS0030W/52-132565J,1.0,0.0,0.0,1.0,y,F0067,AUOL6B,201,102
201505014  ,0002,6100090-G-000,軸封拆解評估,AXS0030W/AL2290,1.0,0.0,0.0,1.0,y,F0067,AUOL6B,201,102
201505015  ,0001,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,1.0,0.0,0.0,1.0,y,S0015,新唐,201,101
201505016  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201505017  ,0001,6100177-G-000,軸封拆解評估,AXC0080C/W-X02089,1.0,0.0,0.0,1.0,y,F0079,三和,202,107
201505018  ,0001,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,1.0,0.0,0.0,1.0,y,S0015,新唐,201,101
201505019  ,0001,6100155-G-000,軸封拆解評估,AXS0006C/63739Z,1.0,0.0,0.0,1.0,y,S0012,TSMC 2&5,201,101
201505020  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,2.0,0.0,0.0,1.0,y,F0011,INX-6,201,102
201505021  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201505022  ,0001,6100178-G-000,軸封拆解評估,BBS0375C/27829C,1.0,0.0,0.0,1.0,y,O0059,璟茂,202,107
201505022  ,0002,6100076-G-000,軸封拆解評估,BBS0375C/BBS0375CNR00001,1.0,0.0,0.0,1.0,y,O0059,璟茂,202,107
201505022  ,0003,6100179-G-000,軸封拆解評估,BBS0250C/NA,1.0,0.0,0.0,1.0,y,O0059,璟茂,202,107
201505023  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,4.0,0.0,0.0,1.0,y,F0009,INX-4,201,102
201506001  ,0001,6100026-G-000,軸封拆解評估,AXM0020C/07143J,1.0,0.0,0.0,1.0,Y,O0055,旭騰,203,107
201506002  ,0001,6100180-G-000,軸封拆解評估,BXM2000C/NA,1.0,0.0,0.0,1.0,Y,O0055,旭騰,203,107
201506003  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,1.0,0.0,0.0,1.0,y,F0070,AUOL6A,201,102
201506003  ,0002,6100124-G-000,軸封拆解評估,AXS0030C/52-132564,1.0,0.0,0.0,1.0,y,F0070,AUOL6A,201,102
201506004  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,2.0,0.0,0.0,1.0,y,S0034,奈司特,203,101
201506004  ,0002,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,1.0,0.0,0.0,1.0,y,S0034,奈司特,203,101
201506005  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,1.0,0.0,0.0,1.0,y,F0076,聯毅,202,101
201506006  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,1.0,0.0,0.0,1.0,y,O0002,貫旭,202,107
201506007  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,2.0,0.0,0.0,1.0,y,F0011,INX-6,201,102
201506008  ,0001,6100041-G-000,軸封拆解評估,AXS0016C/MVS-20FG,2.0,0.0,0.0,1.0,Y,F0097,台灣凸版,201,102
