order quantity,price per unit,Log (price per unit),Total_in_NTD,item_name,規格,Customer,By_way,Types,Deal
1.0,513853.61000000004,13.149693698425057,7593461.79,PCW-distributor PM-C Metal PiVot55KVi3,102415989,AMAT,DISPLAY,國內設備商,0.0
1.0,455875.94,13.029975990077597,7593461.79,PCW-distributor PM-C ITO PiVot55KVi3,102415990,AMAT,DISPLAY,國內設備商,0.0
1.0,1149069.03,13.954462633355243,7593461.79,PCW-distributor 12 cat & 3 anodes 55KVi3,102415984,AMAT,DISPLAY,國內設備商,0.0
1.0,455875.94,13.029975990077597,7593461.79,PCW-distributor PM-C ITO PiVot55KVi3,102415990,AMAT,DISPLAY,國內設備商,0.0
1.0,330421.94,12.708125722782642,7593461.79,PCW-distributor VRM PiVot55KVi3,102415987,AMAT,DISPLAY,國內設備商,0.0
1.0,428604.63,12.968290164576425,7593461.79,PCW-distributor LMs PiVot55KVi3,102415988,AMAT,DISPLAY,國內設備商,0.0
1.0,678228.22,13.427239117952498,2498774.85,PCW50 PM-CS 4cat Pivot 1600KPX,102407682,AMAT,DISPLAY,國內設備商,0.0
1.0,726468.27,13.495950085883836,2498774.85,PCW50 PM-CS 6cat Pivot 1600KPX,102407680,AMAT,DISPLAY,國內設備商,0.0
1.0,475351.18,13.071809136165498,2498774.85,PCW25 SMC Pivot 1600KPX,102407684,AMAT,DISPLAY,國內設備商,0.0
1.0,475351.18,13.071809136165498,2498774.85,PCW25 SMC Pivot 1600KPX,102407684,AMAT,DISPLAY,國內設備商,0.0
1.0,1839992.0,14.425271781749629,2835260.4,TrackSwitch / Pivot DT PM MFS Track Switch cooled,102388789_000_05,AMAT,DISPLAY,國內設備商,0.0
1.0,959424.4,13.774088800288716,2835260.4,TrackSwitch / Magnetic track drive PiVotDT TrackSwitch,102388788_000_02,AMAT,DISPLAY,國內設備商,0.0
1.0,17922.0,9.793784287444165,2835260.4,Magnetic track drive PiVotDT TrackSwitch FAI cost,102388788_000_02,AMAT,DISPLAY,國內設備商,0.0
1.0,17922.0,9.793784287444165,2835260.4,Pivot DT PM MFS Track Switch cooled FAI cost,102388789_000_05,AMAT,DISPLAY,國內設備商,0.0
1.0,522725.0,13.166810792139623,570517.0,Water manifold CLD-M/S MWP cpl,102384348,AMAT OLED,DISPLAY,國內設備商,0.0
1.0,153352.58000000002,11.940494993659104,315666.16000000003,"Drive unit / N-modul, uncooled. cpl.(不含軸封)",102414129_000_02(不含102415190),AMAT,DISPLAY,國內設備商,0.0
1.0,153352.58000000002,11.940494993659104,315666.16000000003,"Drive unit / N-modul, uncooled. cpl.(不含軸封)",102414129_000_02(不含102415190),AMAT,DISPLAY,國內設備商,0.0
1.0,8961.0,9.10063710688422,315666.16000000003,FAI cost,102414129,AMAT,DISPLAY,國內設備商,0.0
116.0,12039.0,9.395906658935026,1396524.0,滾輪組,Roller comp./102415132_000_01,嶸傑,OTHERS,國內終端,0.0
16.0,8786.28,9.080946692910235,140580.48,Waterconnection Outlet,102338072,AMAT,DISPLAY,國內設備商,0.0
25.0,4560.0,8.425077902508432,114000.0,滾輪組,Roller Bushing assembly/102410944_000_00,嶸傑,OTHERS,國內終端,0.0
2.0,78243.815,11.267585063744907,304446.17,water connector cpl.,102229896,AMAT,DISPLAY,國內設備商,0.0
1.0,8589.58,9.058305119720083,304446.17,"Water inflow 3/4""-14/11",102107280,AMAT,DISPLAY,國內設備商,0.0
1.0,8498.845000000001,9.047685550892623,304446.17,"Water inflow 3/4""-10/08",102107369,AMAT,DISPLAY,國內設備商,0.0
4.0,8589.58,9.058305119720083,304446.17,"Water inflow 3/4""-08/06",102107370,AMAT,DISPLAY,國內設備商,0.0
1.0,15394.705,9.6417788981094,304446.17,"Water recirculation 14/11-3/4"" (SMC)",102184961,AMAT,DISPLAY,國內設備商,0.0
4.0,15394.705,9.6417788981094,304446.17,"Water recirculation 08/06-3/4"" (SMC)",102184963,AMAT,DISPLAY,國內設備商,0.0
1.0,19538.27,9.880130385341479,304446.17,"Water recirculation 10/08-3/4"" (SMC)",102184965,AMAT,DISPLAY,國內設備商,0.0
2.0,213922.885,12.273370878594868,4432707.2,Drive unit / AR1200/1400 N,102415261_000_00,AMAT,DISPLAY,國內設備商,0.0
2.0,264553.015,12.485796944978732,4432707.2,Drive unit / AR1200/1400 N,102415363_000_00,AMAT,DISPLAY,國內設備商,0.0
4.0,264553.015,12.485796944978732,4432707.2,Drive unit / AR1200/1400 N,102415363_000_00,AMAT,DISPLAY,國內設備商,0.0
4.0,264553.015,12.485796944978732,4432707.2,Drive unit / AR1200/1400 N,102415363_000_00,AMAT,DISPLAY,國內設備商,0.0
1.0,339832.82,12.736209069783012,4432707.2,Drive unit / AR1400 N,102415366_000_00,AMAT,DISPLAY,國內設備商,0.0
1.0,339832.82,12.736209069783012,4432707.2,Drive unit / AR1400 N,102415366_000_00,AMAT,DISPLAY,國內設備商,0.0
1.0,339832.82,12.736209069783012,4432707.2,Drive unit / AR1400 N,102415367_000_00,AMAT,DISPLAY,國內設備商,0.0
1.0,339832.82,12.736209069783012,4432707.2,Drive unit / AR1400 N,102415367_000_00,AMAT,DISPLAY,國內設備商,0.0
2.0,8589.58,9.058305119720083,1015445.63,"Water inflow 3/4""-14/11",102107280,AMAT,DISPLAY,國內設備商,0.0
1.0,8498.845000000001,9.047685550892623,1015445.63,"Water inflow 3/4""-10/08",102107369,AMAT,DISPLAY,國內設備商,0.0
7.0,8589.58,9.058305119720083,1015445.63,"Water inflow 3/4""-08/06",102107370,AMAT,DISPLAY,國內設備商,0.0
2.0,15394.705,9.6417788981094,1015445.63,"Water recirculation 14/11-3/4"" (SMC)",102184961,AMAT,DISPLAY,國內設備商,0.0
7.0,15394.705,9.6417788981094,1015445.63,"Water recirculation 08/06-3/4"" (SMC)",102184963,AMAT,DISPLAY,國內設備商,0.0
1.0,19538.27,9.880130385341479,1015445.63,"Water recirculation 10/08-3/4"" (SMC)",102184965,AMAT,DISPLAY,國內設備商,0.0
4.0,1391.27,7.237972278047972,1015445.63,Manual valve for drain,102196078,AMAT,DISPLAY,國內設備商,0.0
4.0,38229.68,10.55136745626568,1015445.63,SMC-Water-outlet Twinmag /Rot.,102197316,AMAT,DISPLAY,國內設備商,0.0
1.0,8589.58,9.058305119720083,1015445.63,"Water inflow 3/4""-14/11",102107280,AMAT,DISPLAY,國內設備商,0.0
5.0,8498.845000000001,9.047685550892623,1015445.63,"Water inflow 3/4""-10/08",102107369,AMAT,DISPLAY,國內設備商,0.0
4.0,8589.58,9.058305119720083,1015445.63,"Water inflow 3/4""-08/06",102107370,AMAT,DISPLAY,國內設備商,0.0
4.0,33874.4,10.430414845848018,1015445.63,Water-inlet Twinmag,102150760,AMAT,DISPLAY,國內設備商,0.0
1.0,15394.705,9.6417788981094,1015445.63,"Water recirculation 14/11-3/4"" (SMC)",102184961,AMAT,DISPLAY,國內設備商,0.0
4.0,15394.705,9.6417788981094,1015445.63,"Water recirculation 08/06-3/4"" (SMC)",102184963,AMAT,DISPLAY,國內設備商,0.0
5.0,19538.27,9.880130385341479,1015445.63,"Water recirculation 10/08-3/4"" (SMC)",102184965,AMAT,DISPLAY,國內設備商,0.0
1.0,217461.55000000002,12.28977733227397,1015445.63,"Water connection 4x3"" AR2200",102247778,AMAT,DISPLAY,國內設備商,0.0
1.0,45065.05,10.715862280498383,114144.63,"Pipe blow out R3""",102113308,AMAT,DISPLAY,國內設備商,0.0
4.0,8438.355,9.040542663380243,114144.63,Waterconnection Inlet,102150710,AMAT,DISPLAY,國內設備商,0.0
4.0,8831.54,9.08608468382716,114144.63,Waterconnection Outlet,102338072,AMAT,DISPLAY,國內設備商,0.0
2.0,62002.25,11.034925953691332,496018.0,軸封新品,BXS1750CNR00007/0191-71003_001_REV_4,AMAT,DISPLAY,國內設備商,0.0
2.0,62002.25,11.034925953691332,496018.0,軸封新品,BXS1750CNR00007/0191-71003_001_REV_4,AMAT,DISPLAY,國內設備商,0.0
2.0,62002.25,11.034925953691332,496018.0,軸封新品,BXS1750CNR00008/0191-71004_001_REV_5,AMAT,DISPLAY,國內設備商,0.0
2.0,62002.25,11.034925953691332,496018.0,軸封新品,BXS1750CNR00008/0191-71004_001_REV_5,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,894216.0,軸封新品,BXM1378CNZ00005/0191-73439_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,894216.0,軸封新品,BXM1378CNZ00005/0191-73439_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,894216.0,軸封新品,BXM1378CNZ00005/0191-73439_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,894216.0,軸封新品,BXM1378CNZ00005/0191-73439_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,894216.0,軸封新品,BXM1378CNZ00006/0191-73440_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,894216.0,軸封新品,BXM1378CNZ00006/0191-73440_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,894216.0,軸封新品,BXM1378CNZ00006/0191-73440_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,894216.0,軸封新品,BXM1378CNZ00006/0191-73440_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
1.0,45012.9,10.714704394338085,522904.89,"Pipe blow out R3""",102113308,AMAT,DISPLAY,國內設備商,0.0
16.0,8428.59,9.039384777219945,522904.89,Waterconnection Inlet,102150710,AMAT,DISPLAY,國內設備商,0.0
1.0,201893.43,12.21549526290965,522904.89,"Water connection 4x3"" AR1400",102274998,AMAT,DISPLAY,國內設備商,0.0
16.0,8821.32,9.084926797666862,522904.89,Waterconnection Outlet,102338072,AMAT,DISPLAY,國內設備商,0.0
3.0,6495.150000000001,8.778811023526243,62897.22,"Water inflow 3/4""-12/09",102113882,AMAT,DISPLAY,國內設備商,0.0
3.0,14470.59,9.579873592809497,62897.22,"Water recirculation 12/09-3/4"" (SMC)",102184962,AMAT,DISPLAY,國內設備商,0.0
12.0,78153.27,11.26642717758461,2953450.44,water connector cpl.,102229896,AMAT,DISPLAY,國內設備商,0.0
12.0,167967.6,12.031526382643209,2953450.44,motor set with planet gear ANTS,102403522_000_02,AMAT,DISPLAY,國內設備商,0.0
4.0,9114.0,9.117566971823829,36456.0,大氣側滾輪組,Roller comp. for ATM side/102414946_000_00(3406),嶸傑,OTHERS,國內終端,0.0
1.0,50541.33,10.830546696385404,50541.33,IR Lamp water generator.cpl,102417608,AMAT,DISPLAY,國內設備商,0.0
1.0,330769.29000000004,12.709176402272005,1360658.4000000001,PCW25_SMC Pivot KPX25K,102398286,AMAT,DISPLAY,國內設備商,0.0
1.0,1029889.11,13.844961694215868,1360658.4000000001,PCW50 PM-CS 10cat(bipolar)PiVot KPX25K,102398281,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,670662.0,軸封新品,BXM1378CNZ00005/0191-73439_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,670662.0,軸封新品,BXM1378CNZ00005/0191-73439_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,670662.0,軸封新品,BXM1378CNZ00005/0191-73439_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,670662.0,軸封新品,BXM1378CNZ00006/0191-73440_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,670662.0,軸封新品,BXM1378CNZ00006/0191-73440_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
2.0,55888.5,10.93111391347095,670662.0,軸封新品,BXM1378CNZ00006/0191-73440_001_REV_1,AMAT,DISPLAY,國內設備商,0.0
4.0,1079.1000000000001,6.983882639369688,4316.400000000001,Accessories for water-manifold,300064246(102065831),AMAT,DISPLAY,國內設備商,0.0
64.0,17205.65,9.752993097233144,1101161.6,皮帶張力組,102406263_000_00,AMAT,DISPLAY,國內設備商,0.0
4.0,61448.75,11.025958773046032,491590.0,軸封新品,BXS1750CNR00007/0191-71003_001_REV_4,AMAT,DISPLAY,國內設備商,0.0
4.0,61448.75,11.025958773046032,491590.0,軸封新品,BXS1750CNR00008/0191-71004_001_REV_5,AMAT,DISPLAY,國內設備商,0.0
4.0,31863.425000000003,10.369214079255526,2556627.7,"Water pipeline piece 3"" L=2700",102108792,AMAT,DISPLAY,國內設備商,0.0
30.0,1079.1000000000001,6.983882639369688,2556627.7,Accessories for water-manifold,300064246(102065831),AMAT,DISPLAY,國內設備商,0.0
4.0,31863.425000000003,10.369214079255526,2556627.7,"Water pipeline piece 3"" L=2700",102108792,AMAT,DISPLAY,國內設備商,0.0
46.0,1079.1000000000001,6.983882639369688,2556627.7,Accessories for water-manifold,300064246(102065831),AMAT,DISPLAY,國內設備商,0.0
4.0,2278.1,7.731097041199909,2556627.7,"Manual valve for drain 14mm-1 1/4""",102218396,AMAT,DISPLAY,國內設備商,0.0
2.0,31863.425000000003,10.369214079255526,2556627.7,"Water pipeline piece 3"" L=2700",102108793,AMAT,DISPLAY,國內設備商,0.0
20.0,1079.1000000000001,6.983882639369688,2556627.7,Accessories for water-manifold,300064246(102065831),AMAT,DISPLAY,國內設備商,0.0
4.0,20143.2,9.910622041436728,2556627.7,Water distribution loop 4-fold,102418138,AMAT,DISPLAY,國內設備商,0.0
4.0,10281.425000000001,9.238094148079519,2556627.7,"Water conn. loop 3/4""-8/6 SMC",102418129,AMAT,DISPLAY,國內設備商,0.0
2.0,12229.800000000001,9.411630875317739,2556627.7,"Water conn. loop 3/4""-14/11 SMC",102418130,AMAT,DISPLAY,國內設備商,0.0
8.0,10221.475,9.232246178197094,2556627.7,"Water conn. loop 3/4""-10/8 SMC",102418131,AMAT,DISPLAY,國內設備商,0.0
4.0,11180.675000000001,9.321942120557393,2556627.7,"Water conn. loop 3/4""-12/9 SMC",102418132,AMAT,DISPLAY,國內設備商,0.0
4.0,21432.125,9.972646243607585,2556627.7,"Water conn. loop 1 1/4""-8/6 SMC",102418133,AMAT,DISPLAY,國內設備商,0.0
8.0,55633.600000000006,10.926542614259724,2556627.7,"Water loop Twinmag R1 1/4""-DN25 SMC",102418134,AMAT,DISPLAY,國內設備商,0.0
4.0,30274.75,10.318069310748884,2556627.7,"Water loop R1 1/4""-14/11 SMC",102418135,AMAT,DISPLAY,國內設備商,0.0
4.0,20143.2,9.910622041436728,2556627.7,Water distribution loop 4-fold,102418138,AMAT,DISPLAY,國內設備商,0.0
4.0,10281.425000000001,9.238094148079519,2556627.7,"Water conn. loop 3/4""-8/6 SMC",102418129,AMAT,DISPLAY,國內設備商,0.0
2.0,12229.800000000001,9.411630875317739,2556627.7,"Water conn. loop 3/4""-14/11 SMC",102418130,AMAT,DISPLAY,國內設備商,0.0
8.0,10221.475,9.232246178197094,2556627.7,"Water conn. loop 3/4""-10/8 SMC",102418131,AMAT,DISPLAY,國內設備商,0.0
4.0,11180.675000000001,9.321942120557393,2556627.7,"Water conn. loop 3/4""-12/9 SMC",102418132,AMAT,DISPLAY,國內設備商,0.0
4.0,21432.125,9.972646243607585,2556627.7,"Water conn. loop 1 1/4""-8/6 SMC",102418133,AMAT,DISPLAY,國內設備商,0.0
8.0,55633.600000000006,10.926542614259724,2556627.7,"Water loop Twinmag R1 1/4""-DN25 SMC",102418134,AMAT,DISPLAY,國內設備商,0.0
3.0,30274.75,10.318069310748884,2556627.7,"Water loop R1 1/4""-14/11 SMC",102418135,AMAT,DISPLAY,國內設備商,0.0
7.0,20143.2,9.910622041436728,2556627.7,Water distribution loop 4-fold,102418138,AMAT,DISPLAY,國內設備商,0.0
1.0,27037.45,10.204978220976201,2556627.7,Water distribution loop 8-fold,102418139,AMAT,DISPLAY,國內設備商,0.0
9.0,10281.425000000001,9.238094148079519,2556627.7,"Water conn. loop 3/4""-8/6 SMC",102418129,AMAT,DISPLAY,國內設備商,0.0
2.0,12229.800000000001,9.411630875317739,2556627.7,"Water conn. loop 3/4""-14/11 SMC",102418130,AMAT,DISPLAY,國內設備商,0.0
1.0,21432.125,9.972646243607585,2556627.7,"Water conn. loop 1 1/4""-8/6 SMC",102418133,AMAT,DISPLAY,國內設備商,0.0
1.0,12559.525000000001,9.438234620835717,731000.3250000001,Water distribution-inlet MF-Generator,102100097,AMAT,DISPLAY,國內設備商,0.0
12.0,1079.1000000000001,6.983882639369688,731000.3250000001,Accessories for water-manifold,300064246(102065831),AMAT,DISPLAY,國內設備商,0.0
4.0,21881.75,9.993408235056014,731000.3250000001,"Water pipeline piece 3""",102095738,AMAT,DISPLAY,國內設備商,0.0
2.0,6654.450000000001,8.803041082785857,731000.3250000001,Connecting piece MF-generator DN 20,102099644,AMAT,DISPLAY,國內設備商,0.0
8.0,4436.3,8.397575974677693,731000.3250000001,Host line assy. for DV650,102331895,AMAT,DISPLAY,國內設備商,0.0
20.0,1079.1000000000001,6.983882639369688,731000.3250000001,Accessories for water-manifold,300064246(102065831),AMAT,DISPLAY,國內設備商,0.0
4.0,21881.75,9.993408235056014,731000.3250000001,"Water pipeline piece 3"" L=1575",102144209,AMAT,DISPLAY,國內設備商,0.0
2.0,4436.3,8.397575974677693,731000.3250000001,Host line assy. for DV650,102331895,AMAT,DISPLAY,國內設備商,0.0
4.0,20143.2,9.910622041436728,731000.3250000001,Water distribution loop 4-fold,102418138,AMAT,DISPLAY,國內設備商,0.0
2.0,10281.425000000001,9.238094148079519,731000.3250000001,"Water conn. loop 3/4""-8/6 SMC",102418129,AMAT,DISPLAY,國內設備商,0.0
2.0,12229.800000000001,9.411630875317739,731000.3250000001,"Water conn. loop 3/4""-14/11 SMC",102418130,AMAT,DISPLAY,國內設備商,0.0
1.0,10221.475,9.232246178197094,731000.3250000001,"Water conn. loop 3/4""-10/8 SMC",102418131,AMAT,DISPLAY,國內設備商,0.0
2.0,21432.125,9.972646243607585,731000.3250000001,"Water conn. loop 1 1/4""-8/6 SMC",102418133,AMAT,DISPLAY,國內設備商,0.0
1.0,34381.325000000004,10.44526881804295,731000.3250000001,"Water loop RF-generator 1 1/4""-3/4"" SMC",102418136,AMAT,DISPLAY,國內設備商,0.0
2.0,20143.2,9.910622041436728,731000.3250000001,Water distribution loop 4-fold,102418138,AMAT,DISPLAY,國內設備商,0.0
2.0,10281.425000000001,9.238094148079519,731000.3250000001,"Water conn. loop 3/4""-8/6 SMC",102418129,AMAT,DISPLAY,國內設備商,0.0
1.0,12229.800000000001,9.411630875317739,731000.3250000001,"Water conn. loop 3/4""-14/11 SMC",102418130,AMAT,DISPLAY,國內設備商,0.0
1.0,10221.475,9.232246178197094,731000.3250000001,"Water conn. loop 3/4""-10/8 SMC",102418131,AMAT,DISPLAY,國內設備商,0.0
2.0,21432.125,9.972646243607585,731000.3250000001,"Water conn. loop 1 1/4""-8/6 SMC",102418133,AMAT,DISPLAY,國內設備商,0.0
4.0,22391.325,10.016428886046395,731000.3250000001,"Water loop 1 1/4""-M22x1,5/DN12 DUO Gauge",102418137,AMAT,DISPLAY,國內設備商,0.0
1.0,22391.325,10.016428886046395,731000.3250000001,"Water loop 1 1/4""-M22x1,5/DN12 DUO Gauge",102418137,AMAT,DISPLAY,國內設備商,0.0
78.0,11307.0,9.333177281935246,881946.0,P-Mag 滾輪組,P-Mag Roller unit/102406311_000_03(3406),嶸傑,OTHERS,國內終端,0.0
1.0,336019.75,12.724925216979784,336019.75,Drive unit / NAR2200,102236691_000_03(AXS0030WMR00002新軸封冷卻設計),AMAT,DISPLAY,國內設備商,0.0
6.0,9889.0,9.19917830726999,59334.0,滾輪,102104718_000_05(3402),MPC,OTHERS,國外設備商,1.0
2.0,250.0,5.521460917862246,500.0,皮帶,MXL50 9.5*101.6mm,鴻碩,SEMI,國內代理商,1.0
2.0,250.0,5.521460917862246,500.0,皮帶,MXL50 9.5*101.6mm,鴻碩,SEMI,國內代理商,1.0
6.0,722.775,6.58309797040546,4336.650000000001,正時皮帶,990-T10-16,AMAT,DISPLAY,國內設備商,1.0
5.0,721.855,6.581824287698645,3609.275,正時皮帶,990-T10-16,AMAT,DISPLAY,國內設備商,1.0
6.0,726.57,6.588334830743143,4359.42,正時皮帶,990-T10-16,AMAT,DISPLAY,國內設備商,1.0
1.0,85000.0,11.350406535472453,85000.0,Mycom MY5211-047 PCB PG-104,DNS Screen FC-3000 used working,INX-1,DISPLAY,國內終端,1.0
2.0,250.0,5.521460917862246,500.0,皮帶,MXL50 4.8*101.6mm,鴻碩,SEMI,國內代理商,1.0
27.0,710.815,6.5664121990403865,19192.005,正時皮帶 W.Flender,(PU)990-T10-16 FLEX/102143541,AMAT,DISPLAY,國內設備商,1.0
6.0,3331.8,8.111267977475617,86626.8,Proximity Sensor(OMRON),E2E-S05N03-CJ-B1 0.3M/102299869,AMAT,DISPLAY,國內設備商,1.0
4.0,3331.8,8.111267977475617,86626.8,Proximity Sensor(OMRON),E2E-S05N03-CJ-B1 0.3M/102299869,AMAT,DISPLAY,國內設備商,1.0
6.0,3331.8,8.111267977475617,86626.8,Proximity Sensor(OMRON),E2E-S05N03-CJ-B1 0.3M/102299869,AMAT,DISPLAY,國內設備商,1.0
4.0,3331.8,8.111267977475617,86626.8,Proximity Sensor(OMRON),E2E-S05N03-CJ-B1 0.3M/102299869,AMAT,DISPLAY,國內設備商,1.0
6.0,3331.8,8.111267977475617,86626.8,Proximity Sensor(OMRON),E2E-S05N03-CJ-B1 0.3M/102299869,AMAT,DISPLAY,國內設備商,1.0
6.0,5707.25,8.649492575429722,34243.5,皮帶輪 /102274726_000_00,"(AL2024/SUS304) 60-5M-1X9,1X15(3402)",AMAT,DISPLAY,國內設備商,1.0
1.0,20000.0,9.903487552536127,20000.0,控制器維修,Transition Module XM-162 KBD,INX-1,DISPLAY,國內終端,1.0
1.0,5927.4,8.687340947278484,5927.4,皮帶輪 /102274726_000_00,"(AL2024/SUS304) 60-5M-1X9,1X15(3402)",AMAT,DISPLAY,國內設備商,1.0
1.0,7006.85,8.854643520977133,7006.85,皮帶輪 /102274729_000_00,(AL2024/SUS304) 60-5M-2X9(3402),AMAT,DISPLAY,國內設備商,1.0
2.0,6843.900000000001,8.831113023566939,22878.180000000004,皮帶輪,(AL2024)102104661_000_07(3402),AMAT,DISPLAY,國內設備商,1.0
2.0,2150.94,7.6736602348758955,22878.180000000004,聯軸器 W.Flender,"di=25,0 do=34,0  type 3000/102104573",AMAT,DISPLAY,國內設備商,1.0
10.0,488.85,6.19205569395168,22878.180000000004,接頭,BSPP 3699 08 13,AMAT,DISPLAY,國內設備商,1.0
5.0,6650.0,8.8023721336499,33250.0,軸心新品,AL2710、AL2720,INX-7,DISPLAY,國內終端,1.0
6.0,11700.0,9.367344120785848,70200.0,滾輪,(1.4108)/102296034_000_00,AMAT,DISPLAY,國內設備商,1.0
1.0,13404.95,9.503379320711593,13404.95,Pressure Regulator,MAR901-50A-BSP,AMAT,DISPLAY,國內設備商,1.0
1.0,111642.0,11.623052602215697,111642.0,Transformer(變壓器),3*208v Y connection to 3 *400v Y,CCMOSS,SEMI,國外終端,1.0
